0	265216	0
0	483331	1
0	130052	1
0	352519	1
0	10760	1
0	471307	0
0	345099	1
0	48908	0
0	68110	0
0	390929	0
0	115986	0
0	79894	0
0	96535	0
0	106778	1
0	107293	0
0	96545	0
0	283939	0
0	21797	0
0	354087	0
0	18728	0
0	41001	1
0	96554	0
0	46383	1
0	259633	1
0	279861	0
0	263991	0
0	19257	0
0	260156	1
0	57918	0
0	471359	0
0	197444	1
0	71494	1
0	194118	0
0	390215	1
0	486985	0
0	263498	0
0	17485	0
0	103758	1
0	104013	0
0	41039	1
0	364113	1
0	64854	0
0	65632	0
0	321889	0
0	253029	0
0	382823	0
0	485488	1
0	348272	0
0	416370	0
0	30838	1
0	61815	1
0	104823	1
0	471419	0
0	365692	0
0	471421	0
0	403069	0
0	186494	0
0	480892	0
0	471426	0
0	394372	0
0	492166	0
0	220551	0
0	164999	0
0	321161	0
0	474769	0
0	480659	0
0	367764	0
0	458903	0
0	356504	0
0	409754	0
0	109726	0
0	76191	1
0	398498	0
0	362659	0
0	362661	0
0	494248	0
0	480936	0
0	61610	1
0	301230	0
0	342454	0
0	110520	0
0	42682	0
0	136894	0
0	348354	0
0	488390	0
0	47814	0
0	450248	0
0	115401	0
0	61901	0
0	457933	0
0	352721	0
0	145361	0
0	480725	0
0	246486	0
0	332255	0
0	380641	0
0	367845	0
0	101610	0
0	155636	0
0	447733	0
0	387062	0
0	122110	1
0	144127	1
1	232194	0
1	121602	0
1	359429	0
1	160262	0
1	345095	0
1	21772	0
1	143885	0
1	471310	0
1	83983	0
1	264718	0
1	164116	0
1	417559	0
1	219931	1
1	108062	0
1	47138	0
1	166438	0
1	108071	0
1	378412	0
1	410925	0
1	87341	0
1	397872	0
1	158514	1
1	316978	0
1	276018	0
1	31541	0
1	65848	0
1	19257	0
1	229178	0
1	191035	0
1	103739	0
1	161350	0
1	489547	0
1	244301	0
1	10574	0
1	1871	0
1	242509	0
1	318287	0
1	364113	0
1	391508	0
1	155223	0
1	205655	0
1	294745	0
1	288604	0
1	146269	0
1	54366	0
1	189278	0
1	463968	0
1	89951	0
1	122213	0
1	113001	0
1	10090	0
1	387947	0
1	258673	0
1	113778	0
1	325745	0
1	154228	0
1	148855	0
1	113787	0
1	208253	0
1	40834	0
1	429445	0
1	129926	0
1	36998	0
1	220552	0
1	104585	1
1	292745	0
1	405387	0
1	121996	0
1	139919	0
1	433552	0
1	79762	0
1	312211	1
1	480660	1
1	481941	0
1	259219	0
1	428961	0
1	42666	0
1	42411	0
1	26542	0
1	490671	0
1	230066	0
1	270515	0
1	269242	0
1	235197	0
1	238526	0
1	490431	1
1	115135	0
1	354246	0
1	137672	0
1	354248	0
1	446159	1
1	471248	0
1	107993	1
1	407004	0
1	311772	0
1	300510	0
1	77278	0
1	82398	0
1	144102	0
1	83688	0
1	356841	1
1	108010	1
1	420587	0
1	249323	0
1	486893	0
1	132077	0
1	482031	0
1	308720	0
1	223729	0
1	433903	0
1	304108	0
1	110581	0
1	447734	0
1	141302	1
1	125944	0
1	314876	0
1	377342	0
2	405250	1
2	75525	0
2	434950	0
2	474374	1
2	211974	0
2	10760	0
2	437004	0
2	417548	1
2	471316	0
2	174364	0
2	4636	0
2	447775	0
2	96544	0
2	299551	0
2	117794	0
2	54314	0
2	168235	1
2	471344	0
2	60464	0
2	412210	0
2	48179	0
2	227893	0
2	462646	0
2	324661	0
2	225336	0
2	77626	0
2	200254	0
2	5439	0
2	42817	0
2	151618	0
2	226371	0
2	154704	0
2	300881	0
2	125521	0
2	5973	0
2	31830	0
2	240214	0
2	443489	0
2	226917	0
2	294759	0
2	442734	0
2	495215	0
2	56176	0
2	416370	0
2	154738	0
2	471412	1
2	438133	0
2	298876	0
2	294782	0
2	116350	0
2	492166	0
2	220553	0
2	220554	0
2	498826	0
2	309132	0
2	10637	0
2	50063	0
2	226447	0
2	71824	0
2	470418	0
2	221071	0
2	405391	0
2	480661	0
2	480662	0
2	143767	0
2	471448	0
2	301465	0
2	462490	0
2	148889	0
2	275873	0
2	245666	0
2	241832	0
2	54956	0
2	480685	0
2	275887	0
2	261814	0
2	118205	1
2	115394	0
2	18627	0
2	213448	0
2	337353	0
2	53448	1
2	328648	0
2	99796	0
2	134100	0
2	480726	0
2	99032	0
2	81113	0
2	131545	0
2	27613	0
2	130013	0
2	145380	0
2	199658	0
2	294643	0
2	496116	0
2	172020	0
2	172022	0
2	294647	0
2	471288	0
2	75513	0
2	60666	0
2	447739	0
2	187132	0
3	175104	0
3	156931	0
3	297732	0
3	367109	0
3	445955	0
3	338951	0
3	10760	0
3	156163	0
3	30730	0
3	127754	0
3	415503	0
3	452115	0
3	59412	0
3	296468	0
3	297238	0
3	96535	0
3	138776	0
3	62233	0
3	83737	1
3	168987	0
3	325916	0
3	85789	0
3	138526	0
3	85790	0
3	96544	0
3	269344	0
3	97571	0
3	122916	0
3	439845	0
3	465955	0
3	109607	0
3	465957	0
3	30254	0
3	205615	0
3	480815	1
3	11569	0
3	88626	1
3	433463	0
3	416824	0
3	441661	0
3	121917	0
3	231745	0
3	260162	0
3	30273	0
3	151618	0
3	158278	0
3	382023	0
3	233543	0
3	489549	1
3	54094	0
3	342097	0
3	225621	0
3	175612	0
3	54109	0
3	287839	0
3	112995	0
3	91492	1
3	140900	0
3	214629	0
3	294759	0
3	486911	0
3	91500	1
3	117100	0
3	28524	0
3	91759	0
3	147314	0
3	294003	0
3	416370	0
3	222329	0
3	139389	0
3	438142	0
3	186494	0
3	170880	0
3	198017	0
3	56191	0
3	199298	1
3	294782	0
3	130174	0
3	389767	0
3	218759	1
3	220554	0
3	220555	0
3	498826	0
3	132747	0
3	389774	0
3	98958	0
3	121998	1
3	226447	0
3	357372	0
3	480663	0
3	215451	0
3	375969	0
3	98978	0
3	296097	0
3	77485	0
3	303279	0
3	245429	0
3	480694	0
3	22203	0
3	118205	1
3	48830	0
3	389570	0
3	471235	0
3	301257	0
3	124874	0
3	32203	0
3	359119	0
3	446161	1
3	306131	0
3	70355	0
3	434143	1
3	346593	0
3	380641	0
3	145380	0
3	332517	0
3	223718	0
3	136936	0
3	56556	0
3	45804	0
3	177660	0
3	447743	0
4	224514	0
4	97028	0
4	385285	0
4	386822	0
4	458502	1
4	485390	1
4	64785	0
4	365842	0
4	114200	0
4	96537	0
4	490266	0
4	283418	0
4	365852	0
4	471325	0
4	447775	0
4	45603	0
4	386812	0
4	41514	0
4	383532	0
4	294190	1
4	391984	0
4	397872	1
4	40497	0
4	10288	1
4	249654	0
4	19257	0
4	45881	0
4	378427	0
4	218171	1
4	324158	0
4	73025	0
4	352579	0
4	174406	0
4	357191	0
4	186699	0
4	61004	0
4	451661	0
4	197200	0
4	364113	0
4	26963	0
4	57430	1
4	57431	0
4	125271	0
4	136540	0
4	404068	0
4	246117	1
4	92007	1
4	100203	0
4	438134	0
4	146810	0
4	88442	0
4	22908	1
4	22909	0
4	186494	0
4	129925	0
4	133254	0
4	251786	0
4	342156	0
4	410766	0
4	155538	1
4	81557	0
4	301462	0
4	41622	1
4	359320	0
4	375961	0
4	352666	0
4	126364	1
4	52895	0
4	362655	0
4	100001	1
4	292255	0
4	303778	0
4	65701	0
4	159910	0
4	146344	0
4	70825	0
4	85929	1
4	42411	1
4	454316	0
4	112301	0
4	480686	0
4	306088	0
4	139697	0
4	102067	0
4	109238	0
4	471223	0
4	65467	0
4	239811	0
4	85956	1
4	270535	0
4	43207	0
4	250577	0
4	136658	0
4	145365	0
4	130005	1
4	340693	0
4	77278	0
4	213215	0
4	130018	1
4	82402	1
4	475620	0
4	150244	1
4	373220	0
4	101348	0
4	362728	0
4	260841	0
4	35042	0
4	380398	0
4	448246	0
4	111094	0
4	125944	1
4	241659	0
4	419580	0
4	107007	1
5	98560	0
5	442115	1
5	418052	0
5	66309	0
5	20486	0
5	189450	0
5	190733	1
5	47886	0
5	11791	0
5	48400	0
5	37393	0
5	471313	0
5	233747	0
5	48406	0
5	471328	0
5	237858	1
5	466467	0
5	471843	0
5	57381	1
5	139302	0
5	258598	0
5	124199	0
5	471337	0
5	233258	0
5	70183	0
5	475942	0
5	233261	0
5	472874	0
5	340013	0
5	412208	0
5	453167	0
5	404274	0
5	353844	0
5	118582	1
5	160569	0
5	25914	0
5	51002	0
5	51006	0
5	320836	0
5	498501	0
5	130629	0
5	478279	1
5	235851	1
5	23123	0
5	487765	0
5	426336	0
5	164452	0
5	193125	1
5	81510	0
5	11879	0
5	23145	0
5	111722	0
5	344940	0
5	382836	1
5	125301	0
5	71542	0
5	292729	0
5	234874	0
5	299387	0
5	186236	0
5	355966	0
5	470401	0
5	397953	0
5	426625	0
5	86403	1
5	95366	0
5	144007	1
5	203656	0
5	218761	0
5	470410	1
5	340362	0
5	409230	1
5	481936	0
5	480657	0
5	350866	0
5	405396	0
5	109205	1
5	285333	0
5	32408	0
5	456092	0
5	68770	0
5	441764	0
5	469926	0
5	250791	1
5	21672	0
5	456105	0
5	494250	0
5	87721	0
5	358571	0
5	188335	0
5	356018	0
5	362675	0
5	21682	0
5	49333	0
5	474550	0
5	91575	0
5	484020	0
5	66493	0
5	471229	0
5	203455	0
5	388551	0
5	421327	0
5	284111	1
5	318929	0
5	9938	0
5	338897	1
5	446164	1
5	484133	0
5	15825	1
5	349144	1
5	207577	0
5	288729	0
5	310235	0
5	488413	0
5	58849	1
5	56548	1
5	298981	0
5	59367	0
5	1511	1
5	484586	0
5	418026	0
5	299756	1
5	481260	0
5	350447	0
5	112625	1
5	235506	0
5	6643	0
5	304885	1
5	126455	0
5	495864	1
5	418297	0
5	465659	0
5	256764	0
5	93181	0
6	75525	0
6	211974	0
6	378632	1
6	10760	1
6	423691	0
6	485645	0
6	471316	0
6	186148	0
6	227629	0
6	200254	1
6	336959	1
6	59459	0
6	415043	0
6	98627	1
6	91987	1
6	151636	1
6	240214	1
6	321110	0
6	308056	1
6	109405	0
6	226917	0
6	471397	0
6	294759	0
6	164716	0
6	56176	0
6	416370	0
6	438133	0
6	241527	1
6	294782	0
6	196991	0
6	85124	0
6	389767	0
6	220553	0
6	492169	0
6	498826	0
6	203660	0
6	125836	1
6	250252	0
6	351629	0
6	10637	0
6	226447	0
6	405389	0
6	290451	0
6	470420	0
6	480661	0
6	471448	1
6	375960	0
6	48283	0
6	470430	1
6	330147	0
6	173476	0
6	240299	0
6	145323	0
6	480685	0
6	330159	0
6	222904	0
6	471226	0
6	168379	0
6	321724	1
6	82877	0
6	173502	0
6	203457	0
6	10690	0
6	377797	1
6	213448	0
6	123851	0
6	61901	0
6	379856	0
6	10706	0
6	145363	0
6	99796	0
6	134100	0
6	480726	0
6	208342	0
6	237019	0
6	55006	0
6	85729	0
6	482017	0
6	236258	0
6	237025	0
6	326632	0
6	199658	0
6	48363	0
6	226801	0
6	294643	0
6	172020	0
6	294647	0
6	471288	0
6	75513	0
6	447739	0
6	330239	1
7	86282	0
7	48908	0
7	270	0
7	394257	0
7	322578	0
7	96532	0
7	532	0
7	169752	1
7	72222	0
7	373279	1
7	67872	0
7	80415	0
7	100385	0
7	148771	0
7	11555	1
7	471334	0
7	339238	0
7	21289	0
7	256304	0
7	281394	0
7	19506	0
7	335410	0
7	254773	0
7	124981	0
7	498482	0
7	287290	0
7	266043	1
7	17980	0
7	15428	0
7	239686	0
7	313927	0
7	311369	1
7	101961	1
7	51019	0
7	69197	0
7	99150	0
7	128335	0
7	122192	0
7	427599	0
7	233553	0
7	482136	0
7	34398	0
7	391776	0
7	384097	0
7	138082	0
7	274795	0
7	470527	0
7	495469	0
7	438128	0
7	318576	0
7	438129	0
7	152944	0
7	299380	0
7	438133	0
7	174709	0
7	68471	0
7	191614	0
7	346244	1
7	211592	0
7	316041	0
7	443017	0
7	169100	0
7	220559	0
7	405395	0
7	494228	0
7	375957	0
7	375960	0
7	63896	0
7	406781	0
7	480667	0
7	76191	0
7	354978	0
7	498850	0
7	51363	0
7	267940	0
7	487078	0
7	480680	0
7	480681	0
7	113322	0
7	290474	0
7	494252	0
7	480685	0
7	117168	0
7	112053	1
7	65729	0
7	359368	0
7	145353	0
7	31485	0
7	84427	1
7	222413	1
7	327887	1
7	145363	0
7	471256	0
7	392155	1
7	209372	0
7	312540	0
7	46046	1
7	121821	0
7	317407	1
7	195041	1
7	388073	0
7	479211	1
7	106989	0
7	334324	0
7	127484	0
7	447741	0
7	482559	0
8	16641	0
8	66053	0
8	160519	0
8	208392	0
8	151306	0
8	136715	0
8	349199	0
8	392208	0
8	115986	0
8	256531	0
8	353045	0
8	96535	0
8	261911	0
8	92954	0
8	180250	0
8	96540	0
8	6432	0
8	47138	0
8	412453	0
8	471337	0
8	238122	0
8	436014	0
8	471345	0
8	471346	0
8	471348	0
8	60469	0
8	395318	0
8	493623	0
8	19257	0
8	80443	0
8	64062	1
