,doc_id,text,manu.couto1k_rels,marcosfp_rels,ezra.mario_rels,DavidGallego_rels,consensus,majority
0,232194,Contradictoriamente ahorrar podría ser una motivación para apostar para conseguir un gran premio ,True,False,False,False,False,False
1,121602,La entereza con que planteen al jugador los objetivos y medidas a seguir deben ir acompañadas con la comprensión de las reacciones que tiene el jugador poniéndose emocionalmente en su situación no sirve de nada hacer planteamientos de si me quisieras no jugarías es necesario demostrar respeto como personas que son mientras se ofrece el apoyo para hacer lo necesario que mantenga la abstinencia en j...,False,False,False,False,False,False
2,359429,Para empezar debes manejar muxísimo dinero porque yo q no soy jugadora y tengo una economía más o menos solvente no he llevado jamás esa cantidad de dinero encima ,False,False,False,False,False,False
3,160262,En definitiva tú lo has dicho lo de poder ganar es pura fantasía una fantasía cara y no solamente en dinero ,False,False,False,False,False,False
4,345095,Fíjate que debes tres préstamos estás en la lista de morosos lo cuál te impide pedir más préstamos y nos cuentas que sólo te acuerdas del juego cuando tienes el dinero en la mano ,False,False,False,False,False,False
5,21772,Estos datos demuestran claramente que el factor de riesgo se ha triplicado con el aumento de la oferta de juego ,False,False,False,False,False,False
6,143885,Se que esto nos lleva a olvidarnos de todos cuando estamos jugando y solo pensamos en nosotros y como conseguir mas dinero para poder apostar ,True,False,False,False,False,False
7,471310,Durante los últimos 12 meses ha hecho apuestas más y más grandes para así sentir más excitación ,True,False,False,False,False,False
8,83983,Necesitaba escribir esto para desahogarme preparare un cafe y seguire con mi incansable lucha contra mi mismo ,False,False,False,False,False,False
9,264718,Busca las soluciones que el administrador te ha apuntado pues para todo hay remedio ,False,False,False,False,False,False
10,164116,Nunca usé cantidades exageradas de dinero siempre juego cantidades acorde a mi economía en parte esto es parte de la estrategia y la forma de apostar de un contador de cartas tampoco nunca me he retirado pelado siempre he salido con dinero al menos como para pagar el parking el combustible y la cena antes de regresar a mi casa ,False,False,True,False,False,False
11,417559,Y buscar ayuda de algùn especialista ya que te dan unas pautas a seguir que si las cumples te resultarà màs fàcil como intentar no disponer de màs dinero del que vayas a necesitar ,False,False,False,False,False,False
12,219931,Gracias tragaperras esto va cada vez mejor es mas ya no me acuerdo de las maquinas para nada no necesito la necesidad imperiosa esa que tenia antes de echarle dinero a las maquinas y perder miles y miles de euros ahora tengo mi hucha y todo lo guardo para mis hijos y las vacaciones con mi mujer y lo mejor es que no pierdo ni mi tiempo ni mi dinero ni mi dignidad delante de una odiosa maquina de es...,True,False,True,False,False,False
13,108062,Lo que demuestra que no es el dinero el causante de la adicción sino la emoción de las apuestas ,False,False,False,False,False,False
14,47138,Necesito el dinero como sea sino la deuda me aumentara y el coche necesito pagar la cuota ,False,False,False,False,False,False
15,166438,Y a seguir con todas y cada una de las medidas y busca ya la asociacion ,False,False,False,False,False,False
16,108071,El adicto al juego necesita ir aumentando cada vez más tiempo y dinero en apuestas para equilibrar su balance ,True,False,False,False,False,False
17,378412,Busca la realidad las ganas por las emociones del juego y del dinero te podrian salir muy caras ,False,False,False,False,False,False
18,410925,estará dependiendo de ellas y cada vez querrá jugar mas dinero ,True,False,False,True,False,False
19,87341,Sin apostar mucho dinero un dia gane 100 toda una cantidad ya que yo no tenia ingresos pero maldigo ese dia y todos en los que gané algo de dinero lo unico que hicieron fue arrastrarme un poco mas ,False,False,True,False,False,False
20,397872,He sacado dinero de la cuenta de mi familia para apostar he inventado que tengo gastos para que me den dinero y casi todo el dinero lo apuesto ya nunca tengo nada para ver a mis amigos para la gasolina para nada es muy deprimente y siempre que estoy asi digo que no debo regresar pero cuando me dan dinero mis padres como hoy voy directo a apostar y lo pierdo ,False,False,False,False,False,False
21,158514,Pero con el transcurso del tiempo ya no era por diversión sino que tenía necesidad de jugar y las apuestas cada vez han ido en aumento ,True,True,True,True,True,True
22,316978, Necesito apostar un dinero que me sirve para ser feliz ,False,False,False,False,False,False
23,276018,Escalada de la violencia de géneroUna vez que ha conseguido el perdón de su víctima se siente de nuevo seguro en la relación ya la ha recuperado y no tiene que seguir complaciéndola empieza de nuevo la irritabilidad y los abusos y cuando ella quiere ejercer su recién conseguido poder la castiga duramente ,False,False,False,False,False,False
24,31541,En mi opinión es la incertidumbre la adrenalina que produce apostar dinero y ver que pasará ,False,False,True,False,False,False
25,65848,No es solo dinero lo que nos alimenta la adiccion son las decenas de emociones que encontramos con el juego ,False,False,True,False,False,False
26,19257,decidido irremediablemente a poner punto y final le entregué la tarjeta a mi hija no me la des aunque te la pida si necesito dinero vienes tú conmigo lo sacamos y te la llevas ,False,False,False,False,False,False
